# ketm - level02
#
# command syntax:
# column 1: game-time in 1/10 sec.
# column 2: command (T=text, E=enemy)
# column 3: parameter 1 (T: text to display, E: enemy name)
# column 4: parameter 2 (T: y-pos, E: difficultiy)
#
# columns are separated with pipe ('|')
# comment start with '#'
#
# a BOSS must be the last enemy, after the destruction of BOSSXX
# the next level is loaded.
#
################################################################################
# Background
01170|6|BGPANEL|32192
01170|6|BGPANEL|224
01170|6|BGPANEL|96224
01170|6|BGPANEL|256
01170|6|GROUNDER|64256
01170|6|GROUNDER|64128
01170|6|GROUNDER|64032
01200|E|MING|2
01220|6|BGPANEL|0
01220|6|GROUNDER|64000
01220|6|BGPANEL|32
01220|6|GROUNDER|32032
01250|E|MING|2
01275|E|BADGUY|2
01300|E|MING|2
01340|6|BGPANEL|394000
01340|6|BGPANEL|362032
01340|6|BGPANEL|394064
01340|6|BGPANEL|394096
01340|6|BGPANEL|362128
01340|6|BGPANEL|394160
01340|6|BGPANEL|394192
01340|6|GROUNDER|394000
01340|6|GROUNDER|362032
01340|6|GROUNDER|394064
01340|6|GROUNDER|394096
01340|6|GROUNDER|362128
01340|6|GROUNDER|394160
01340|6|GROUNDER|394192
01350|E|MING|3
01400|E|MING|3
01420|6|BGPANEL|0
01420|6|GROUNDER|32000
01420|6|BGPANEL|32
01420|6|GROUNDER|64032
01450|E|MING|3
01500|E|EYEFO|2
01580|E|EYEFO|2
01650|E|PROBALL|2
01710|E|PROBALL|2
# The Boss...
01800|T|ATTENTION, BOSS|100
01840|E|BOSS03|1
